Datum;Monat;Jahr;Meldung von;Sammlung;Abfallart;illegal / zu früh (falsche);Menge;Einheit;Strasse;Abfuhrgebiet;Ergebnis der Meldung;"Anzahl
Ergebnise";Bemerkung;Ort
2021-04-16;Apr.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;0.0;kg;Helvetiastrasse;H;privat_retour;1.0;mit zuwenig Sperrgutmarken;St. Gallen
2021-04-20;Apr.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Sperrgut;illegal;30.0;kg;Mittelholzerstrasse;A;unbe_kannt;1.0;;St. Gallen
2021-04-20;Apr.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;60.0;Liter;Zweibruggenmühlestrasse;A;unbe_kannt;1.0;ein Sack;St. Gallen
2021-04-20;Apr.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;St.Georgen-Strasse;F;unbe_kannt;1.0;Tetra, Styropor;St. Gallen
2021-04-20;Apr.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Teufener Strasse;F;unbe_kannt;1.0;Plastik, Styropor;St. Gallen
2021-04-20;Apr.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Wassergasse;F;unbe_kannt;1.0;Styropor;St. Gallen
2021-04-21;Apr.21;2021;Stadtmelder;Kehrichtsammlung;zu frühe Bereitstellung;falsche;70.0;Liter;Zürcher Strasse;B;unbe_kannt;1.0;;St. Gallen
2021-04-22;Apr.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Sperrgut;illegal;10.0;kg;Ruhbergstrasse;E;unbe_kannt;1.0;;St. Gallen
2021-04-22;Apr.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Engelaustrasse;D;unbe_kannt;1.0;PET, Dosen;St. Gallen
2021-04-22;Apr.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Schoeckstrasse;D;unbe_kannt;1.0;Papier;St. Gallen
2021-04-23;Apr.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Sperrgut;illegal;20.0;kg;Helvetiastrasse;H;unbe_kannt;1.0;;St. Gallen
2021-04-23;Apr.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;20.0;kg;Rabenstrasse;G;unbe_kannt;1.0;;St. Gallen
2021-04-27;Apr.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Waldaustrasse;B;unbe_kannt;1.0;;St. Gallen
2021-04-27;Apr.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Schönbrunnstrasse;B;unbe_kannt;1.0;;St. Gallen
2021-04-27;Apr.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;35.0;Liter;Ulmenstrasse;B;unbe_kannt;1.0;ein Sack;St. Gallen
2021-04-27;Apr.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Sperrgut;illegal;100.0;kg;Heimstrasse;A;unbe_kannt;1.0;;St. Gallen
2021-04-29;Apr.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;50.0;kg;Landhausstrasse;E;unbe_kannt;1.0;ein weisses Möbelteil;St. Gallen
2021-04-29;Apr.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;0.0;kg;Stockbergstrasse;E;privat_retour;1.0;;St. Gallen
2021-04-29;Apr.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Teufener Strasse 89-182;E;unbe_kannt;1.0;Grtenstühle;St. Gallen
2021-04-29;Apr.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Schwalbenstrasse;I;unbe_kannt;1.0;Karton;St. Gallen
2021-04-30;Apr.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Sperrgut;illegal;100.0;kg;Notkerstrasse;G;unbe_kannt;1.0;ein weisses Möbeli;St. Gallen
2021-04-30;Apr.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;35.0;Liter;Buchwaldstrasse;G;unbe_kannt;1.0;ein Sack;St. Gallen
2021-04-30;Apr.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;105.0;Liter;Kolumbanstrasse;G;unbe_kannt;1.0;drei Säcke;St. Gallen
2021-05-03;Mai.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Zürcher Strasse;A;unbe_kannt;1.0;Karton;St. Gallen
2021-05-04;Mai.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Fürstenlandstrasse;B;unbe_kannt;1.0;ein Salontisch;St. Gallen
2021-05-04;Mai.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Sperrgut;illegal;150.0;kg;Leuenbergerstrasse;B;unbe_kannt;1.0;Doppelmatratze etc,;St. Gallen
2021-05-04;Mai.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Zürcher Strasse;A;unbe_kannt;1.0;ein roter Schreibtisch;St. Gallen
2021-05-04;Mai.21;2021;Dispo;Kehrichtsammlung;zu frühe Bereitstellung;falsche;105.0;Liter;Fürstenlandstrasse;B;info;1.0;Infoflyer verteilt;St. Gallen
2021-05-04;Mai.21;2021;Dispo;Kehrichtsammlung;zu frühe Bereitstellung;falsche;310.0;Liter;Langgasse;G;info;1.0;Infoflyer verteilt;St. Gallen
2021-05-07;Mai.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Buchwaldstrasse;G;unbe_kannt;1.0;;St. Gallen
2021-05-07;Mai.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;220.0;Liter;Spyristrasse;G;unbe_kannt;1.0;zwei Säcke;St. Gallen
2021-05-11;Mai.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;35.0;Liter;Ulmenstrasse;B;anzeige;1.0;ein Sack;St. Gallen
2021-05-11;Mai.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Sperrgut;illegal;0.0;kg;Wiesenstrasse;F;privat_retour;1.0;;St. Gallen
2021-05-11;Mai.21;2021;Stapo;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;20.0;Liter;Schillerstrasse;B;unbe_kannt;1.0;eine Tragtsche;St. Gallen
2021-05-11;Mai.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Hechtackerstrasse;E;unbe_kannt;1.0;Tetra;St. Gallen
2021-05-11;Mai.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Bernhardswiesstrasse;E;unbe_kannt;1.0;Styropor;St. Gallen
2021-05-11;Mai.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Tschudistrasse;E;unbe_kannt;1.0;Styropor;St. Gallen
2021-05-11;Mai.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Kolumbanstrasse;G;anzeige;1.0;Plastik und Tetra;St. Gallen
2021-05-11;Mai.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Heimatstrasse;G;anzeige;1.0;Styropor und Plastik;St. Gallen
2021-05-14;Mai.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Greifenstrasse;C;privat_retour;1.0;Styropor;St. Gallen
2021-05-14;Mai.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Marktplatz;L;privat_retour;1.0;Styropor;St. Gallen
2021-05-14;Mai.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Magnihalden;L;info;1.0;Plastik und Styropor, Flyer verteilt;St. Gallen
2021-05-17;Mai.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;0.0;Liter;Bucheggstrasse;G;unbe_kannt;1.0;;St. Gallen
2021-05-17;Mai.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Sperrgut;illegal;100.0;kg;Kolosseumstrasse;G;unbe_kannt;1.0;;St. Gallen
2021-05-17;Mai.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Elektrogerät;illegal;1.0;Stück;Beatusstrasse;G;unbe_kannt;1.0;ein Grill;St. Gallen
2021-05-17;Mai.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;zu frühe Bereitstellung;falsche;35.0;Liter;Buchentalstrasse;H;info;1.0;ein Sack;St. Gallen
2021-05-18;Mai.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;35.0;Liter;Schokoladenweg;F;unbe_kannt;1.0;ein Sack;St. Gallen
2021-05-18;Mai.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Zürcher Strasse;A;unbe_kannt;1.0;Matratzen und Lattenroste;St. Gallen
2021-05-18;Mai.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Speicherstrasse;F;unbe_kannt;1.0;Styropor und Plastik;St. Gallen
2021-05-19;Mai.21;2021;Kontrollfahrt;Kehrichtsammlung;zu frühe Bereitstellung;falsche;105.0;Liter;Buchentalstrasse;H;info;1.0;Flyer verteilt;St. Gallen
2021-05-20;Mai.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Ahornstrasse;E;info;1.0;Livit informiert;St. Gallen
2021-05-20;Mai.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Fellenbergstrasse;E;unbe_kannt;1.0;;St. Gallen
2021-05-20;Mai.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sonderabfall;illegal;0.0;kg;Speicherstrasse;F;privat_retour;1.0;Farbkübel;St. Gallen
2021-05-20;Mai.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Martinsbruggstrasse;K;anzeige;1.0;Styropor;St. Gallen
2021-05-20;Mai.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Hintere Schützengasse;L;unbe_kannt;1.0;Plastik und Papier;St. Gallen
2021-05-21;Mai.21;2021;Kontrollfahrt;Kehrichtsammlung;zu frühe Bereitstellung;falsche;35.0;Liter;St.Jakob-Strasse;G;info;1.0;ein Infobrief Bereitstellung;St. Gallen
2021-05-26;Mai.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;35.0;Liter;Austrasse;A;unbe_kannt;1.0;Bretter;St. Gallen
2021-05-26;Mai.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;35.0;Liter;Lukasstrasse;G;unbe_kannt;1.0;beim Pärkli ein Sack;St. Gallen
2021-05-26;Mai.21;2021;Kontrollfahrt;Kartonsammlung;zu frühe Bereitstellung;falsche;0.5;m3;Langgasse;G;unbe_kannt;1.0;Karton;St. Gallen
2021-05-27;Mai.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Linsebühlstrasse;I;unbe_kannt;1.0;Karton;St. Gallen
2021-05-27;Mai.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Flurhofstrasse;I;unbe_kannt;1.0;Papier und Karton vermischt;St. Gallen
2021-05-28;Mai.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;220.0;Liter;Buchentalstrasse;H;anzeige;1.0;zwei Säcke;St. Gallen
2021-05-31;Mai.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Rittmeyerstrasse;A;unbe_kannt;1.0;Papier;St. Gallen
2021-06-01;Jun.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Felsenstrasse;F;unbe_kannt;1.0;Karton und Tetra;St. Gallen
2021-06-01;Jun.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Brauerstrasse;H;privat_retour;1.0;Papier und Karton vermischt;St. Gallen
2021-06-02;Jun.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Greifenstrasse;C;unbe_kannt;1.0;;St. Gallen
2021-06-02;Jun.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;110.0;Liter;Linsebühlstrasse;I;unbe_kannt;1.0;ein Sack;St. Gallen
2021-06-03;Jun.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;zu frühe Bereitstellung;falsche;0.1;m3;Fuchsenstrasse;K;unbe_kannt;1.0;Karton;St. Gallen
2021-06-03;Jun.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;zu frühe Bereitstellung;falsche;0.1;m3;Heinestrasse;D;privat_retour;1.0;Karton;St. Gallen
2021-06-04;Jun.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;zu frühe Bereitstellung;falsche;0.1;m3;Ilgenstrasse;B;unbe_kannt;1.0;Karton;St. Gallen
2021-06-04;Jun.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;zu frühe Bereitstellung;falsche;0.1;m3;Vonwilstrasse;B;unbe_kannt;1.0;Karton;St. Gallen
2021-06-04;Jun.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;zu frühe Bereitstellung;falsche;0.1;m3;Feldlistrasse;B;unbe_kannt;1.0;Karton;St. Gallen
2021-06-08;Jun.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;440.0;Liter;Fürstenlandstrasse;B;anzeige;1.0;vier Säcke;St. Gallen
2021-06-08;Jun.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Elektrogerät;illegal;1.0;Stück;Schönauweg;B;unbe_kannt;1.0;Lautsprecher;St. Gallen
2021-06-08;Jun.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Fremdstoffe in Sammelware;illegal;0.0;m3;Rosenheimstrasse;G;privat_retour;1.0;Plastik;St. Gallen
2021-06-08;Jun.21;2021;Kehricht-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Pelikanstrasse;G;unbe_kannt;1.0;Styropor;St. Gallen
2021-06-10;Jun.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;zu frühe Bereitstellung;falsche;0.0;m3;Rosenbergstrasse;C;privat_retour;1.0;Papier;St. Gallen
2021-06-10;Jun.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Sonnenbergstrasse;C;unbe_kannt;1.0;Styropor;St. Gallen
2021-06-10;Jun.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Lenaustrasse;C;unbe_kannt;1.0;;St. Gallen
2021-06-10;Jun.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Steingrüeblistrasse;I;unbe_kannt;1.0;Styropor und Plastik;St. Gallen
2021-06-10;Jun.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Florastrasse;I;unbe_kannt;1.0;Plastik;St. Gallen
2021-06-10;Jun.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Schwanenstrasse;I;unbe_kannt;1.0;Papier;St. Gallen
2021-06-14;Jun.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Zürcher Strasse;A;unbe_kannt;1.0;Styropor;St. Gallen
2021-06-14;Jun.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;zu frühe Bereitstellung;falsche;0.1;m3;Kräzernstrasse;A;unbe_kannt;1.0;Papier;St. Gallen
2021-06-14;Jun.21;2021;Kontrollfahrt;Unterflurbehälter;Sperrgut;illegal;100.0;kg;Linsebühlstrasse;I;unbe_kannt;1.0;;St. Gallen
2021-06-15;Jun.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Schillerstrasse;B;unbe_kannt;1.0;;St. Gallen
2021-06-15;Jun.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Lindenstrasse 57-175;H;privat_retour;1.0;Tetra;St. Gallen
2021-06-15;Jun.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Friedeggstrasse;H;unbe_kannt;1.0;Papier;St. Gallen
2021-06-16;Jun.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Elektrogerät;illegal;1.0;Stück;Kolumbanstrasse;G;unbe_kannt;1.0;ein Staubsauger;St. Gallen
2021-06-17;Jun.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Sperrgut;illegal;150.0;kg;Speicherstrasse;F;unbe_kannt;1.0;ein Sideboard;St. Gallen
2021-06-17;Jun.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Rehetobelstrasse;K;unbe_kannt;1.0;Papier;St. Gallen
2021-06-17;Jun.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Rehetobelstrasse;K;unbe_kannt;1.0;Ordner;St. Gallen
2021-06-17;Jun.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Poststrasse;L;unbe_kannt;1.0;Plastik und Styropor;St. Gallen
2021-06-17;Jun.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Poststrasse;L;unbe_kannt;1.0;Plastik;St. Gallen
2021-06-21;Jun.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Lustgartenstrasse;B;unbe_kannt;1.0;Plastik;St. Gallen
2021-06-22;Jun.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Sperrgut;illegal;100.0;kg;Gerbeweg;B;unbe_kannt;1.0;Polsterteile;St. Gallen
2021-06-22;Jun.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Bruggwaldstrasse;G;unbe_kannt;1.0;Karton;St. Gallen
2021-06-23;Jun.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;35.0;Liter;Iddastrasse;D;unbe_kannt;1.0;überfüllter Sack;St. Gallen
2021-06-24;Jun.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;35.0;Liter;Gottfried-Keller-Strasse;F;anzeige;1.0;ein Sack;St. Gallen
2021-06-25;Jun.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;0.0;Liter;Talstrasse;H;privat_retour;1.0;ein Sack;St. Gallen
2021-06-25;Jun.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;0.0;Liter;Helvetiastrasse;H;privat_retour;1.0;ein Sack;St. Gallen
2021-06-28;Jun.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;20.0;kg;Rorschacher Strasse;K;unbe_kannt;1.0;Lattenrost;St. Gallen
2021-06-28;Jun.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;0.0;Liter;Singenbergstrasse;I;privat_retour;1.0;1 Sack;St. Gallen
2021-06-29;Jun.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;35.0;Liter;Lindenstrasse 57-175;H;anzeige;1.0;1Sack;St. Gallen
2021-06-29;Jun.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;20.0;kg;Schibistrasse;B;privat_retour;1.0;Sperrgut mit Marke;St. Gallen
2021-06-29;Jun.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;0.0;kg;Ulmenstrasse;B;privat_retour;1.0;Sperrgut;St. Gallen
2021-06-30;Jun.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;10.0;kg;Rosenbergstrasse;C;unbe_kannt;1.0;1 Tisch;St. Gallen
2021-07-02;Jul.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;60.0;Liter;Buchentalstrasse;H;unbe_kannt;1.0;1 Sack;St. Gallen
2021-07-02;Jul.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;0.0;Liter;St.Jakob-Strasse;G;privat_retour;1.0;1 Sack;St. Gallen
2021-07-05;Jul.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;0.0;Liter;Tempelackerstrasse;I;privat_retour;1.0;1 Sack;St. Gallen
2021-07-06;Jul.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;80.0;kg;Kräzernstrasse;A;privat_retour;1.0;Sperrgut mit Marke;St. Gallen
2021-07-06;Jul.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Bernhardswiesstrasse;E;unbe_kannt;1.0;Styropor;St. Gallen
2021-07-06;Jul.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Oberhofstettenstrasse;E;privat_retour;1.0;Styropor;St. Gallen
2021-07-06;Jul.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Solitüdenstrasse;E;privat_retour;1.0;Styropor;St. Gallen
2021-07-06;Jul.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Im Grund;E;privat_retour;1.0;Tetra;St. Gallen
2021-07-06;Jul.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.6;m3;Ruhsitzstrasse;E;info;1.0;Styropor;St. Gallen
2021-07-07;Jul.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;60.0;Liter;Schoeckstrasse;D;unbe_kannt;1.0;1 Sack;St. Gallen
2021-07-07;Jul.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;0.0;kg;Stationsstrasse;A;privat_retour;1.0;Sperrgut;St. Gallen
2021-07-07;Jul.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;0.0;kg;Primelweg;D;privat_retour;1.0;Sperrgut;St. Gallen
2021-07-07;Jul.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;0.0;kg;Schlatterstrasse;D;privat_retour;1.0;Sperrgut;St. Gallen
2021-07-07;Jul.21;2021;Kehricht-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Langgasse;G;privat_retour;1.0;Styropor;St. Gallen
2021-07-08;Jul.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Elektrogerät;illegal;1.0;Stück;Hinterbergstrasse;E;privat_retour;1.0;1 Elektrogerät mit Marke;St. Gallen
2021-07-08;Jul.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Elektrogerät;illegal;1.0;Stück;Rickenstrasse;E;privat_retour;1.0;1 Elektrogerät mit Marke;St. Gallen
2021-07-08;Jul.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Sperrgut;illegal;60.0;kg;Boppartshofweg;E;unbe_kannt;1.0;Sperrgut;St. Gallen
2021-07-08;Jul.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Sperrgut;illegal;0.0;kg;Unterstrasse;E;privat_retour;1.0;Sperrgut;St. Gallen
2021-07-08;Jul.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Rosenbergstrasse;C;privat_retour;1.0;Styropor;St. Gallen
2021-07-09;Jul.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Konkordiastrasse;I;privat_retour;1.0;Styropor;St. Gallen
2021-07-12;Jul.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;60.0;Liter;Grünaustrasse;K;unbe_kannt;1.0;1 Sack;St. Gallen
2021-07-12;Jul.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Zürcher Strasse;A;privat_retour;1.0;Styropor;St. Gallen
2021-07-12;Jul.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Sonnmattstrasse;A;unbe_kannt;1.0;Tetra;St. Gallen
2021-07-13;Jul.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;0.0;kg;Marsstrasse;A;privat_retour;1.0;Sperrgut;St. Gallen
2021-07-13;Jul.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;17.0;Liter;Burgstrasse;B;unbe_kannt;1.0;1 Sack;St. Gallen
2021-07-13;Jul.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;220.0;Liter;Stationsstrasse;A;anzeige;1.0;2 Säcke;St. Gallen
2021-07-13;Jul.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Dreilindenstrasse;F;privat_retour;1.0;Holz;St. Gallen
2021-07-13;Jul.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Demutstrasse;F;privat_retour;1.0;Sagex;St. Gallen
2021-07-14;Jul.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Lindenstrasse 57-175;H;privat_retour;1.0;Sagex;St. Gallen
2021-07-14;Jul.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.2;m3;Helvetiastrasse;H;unbe_kannt;1.0;Plastik;St. Gallen
2021-07-15;Jul.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Peter-und-Paul-Strasse;D;privat_retour;1.0;Holz;St. Gallen
