Datum;Jahr;Monat;Tag;Anzahl Marken pro Sperrgut
2021-04-30;2021;April;Fr;Sperrgut 6 Marken
2021-04-08;2021;April;Do;Sperrgut 1 Marke
2021-04-09;2021;April;Fr;Sperrgut 3 Marken
2021-04-13;2021;April;Di;Sperrgut 2 Marken
2021-04-14;2021;April;Mi;Sperrgut 4 Marken
2021-04-19;2021;April;Mo;Sperrgut 2 Marken
2021-04-21;2021;April;Mi;Sperrgut 3 Marken
2021-04-22;2021;April;Do;Sperrgut 2 Marken
2021-04-26;2021;April;Mo;Sperrgut 1 Marke
2021-04-30;2021;April;Fr;Sperrgut 3 Marken
2021-05-03;2021;Mai;Mo;Sperrgut 4 Marken
2021-05-05;2021;Mai;Mi;Sperrgut > 6 Marken
2021-05-06;2021;Mai;Do;Sperrgut ohne Marke
2021-05-06;2021;Mai;Do;Sperrgut 5 Marken
2021-05-10;2021;Mai;Mo;Sperrgut ohne Marke
2021-05-12;2021;Mai;Mi;Sperrgut ohne Marke
2021-05-20;2021;Mai;Do;Sperrgut > 6 Marken
2021-05-21;2021;Mai;Fr;Sperrgut 5 Marken
2021-05-10;2021;Mai;Mo;Sperrgut 4 Marken
2021-05-10;2021;Mai;Mo;Sperrgut 2 Marken
2021-05-11;2021;Mai;Di;Sperrgut 1 Marke
2021-05-12;2021;Mai;Mi;Sperrgut 2 Marken
2021-05-14;2021;Mai;Fr;Sperrgut 3 Marken
2021-05-25;2021;Mai;Di;Sperrgut 4 Marken
2022-11-21;2022;November;Mo;Sperrgut 4 Marken
2022-11-23;2022;November;Mi;Sperrgut 3 Marken
2022-11-23;2022;November;Mi;Sperrgut 1 Marke
2022-11-29;2022;November;Di;Sperrgut 1 Marke
2022-11-30;2022;November;Mi;Sperrgut 5 Marken
2022-12-06;2022;Dezember;Di;Sperrgut 3 Marken
2022-12-14;2022;Dezember;Mi;Sperrgut 5 Marken
2022-12-15;2022;Dezember;Do;Sperrgut 6 Marken
2022-12-15;2022;Dezember;Do;Sperrgut ohne Marke
2022-12-21;2022;Dezember;Mi;Sperrgut ohne Marke
2022-12-05;2022;Dezember;Mo;Sperrgut 4 Marken
2022-12-27;2022;Dezember;Di;Sperrgut 5 Marken
2022-12-05;2022;Dezember;Mo;Sperrgut 5 Marken
2022-12-12;2022;Dezember;Mo;Sperrgut 3 Marken
2022-12-13;2022;Dezember;Di;Sperrgut 3 Marken
2022-12-14;2022;Dezember;Mi;Sperrgut 2 Marken
2022-12-15;2022;Dezember;Do;Sperrgut 3 Marken
2022-12-21;2022;Dezember;Mi;Sperrgut 2 Marken
2022-12-30;2022;Dezember;Fr;Sperrgut 2 Marken
2023-01-10;2023;Januar;Di;Sperrgut 3 Marken
2023-01-17;2023;Januar;Di;Sperrgut 5 Marken
2023-01-27;2023;Januar;Fr;Sperrgut ohne Marke
2023-01-30;2023;Januar;Mo;Sperrgut 6 Marken
2023-01-02;2023;Januar;Mo;Sperrgut > 6 Marken
2023-01-02;2023;Januar;Mo;Sperrgut ohne Marke
2023-01-30;2023;Januar;Mo;Sperrgut ohne Marke
2023-01-31;2023;Januar;Di;Sperrgut 1 Marke
2023-01-03;2023;Januar;Di;Sperrgut 1 Marke
2023-01-04;2023;Januar;Mi;Sperrgut 1 Marke
2023-01-16;2023;Januar;Mo;Sperrgut 1 Marke
2023-01-11;2023;Januar;Mi;Sperrgut 3 Marken
2023-01-13;2023;Januar;Fr;Sperrgut 3 Marken
2023-01-17;2023;Januar;Di;Sperrgut 1 Marke
2023-01-18;2023;Januar;Mi;Sperrgut > 6 Marken
2023-01-05;2023;Januar;Do;Sperrgut 2 Marken
2023-01-06;2023;Januar;Fr;Sperrgut 2 Marken
2023-01-09;2023;Januar;Mo;Sperrgut 3 Marken
2023-01-09;2023;Januar;Mo;Sperrgut 4 Marken
2023-01-12;2023;Januar;Do;Sperrgut 2 Marken
2023-01-18;2023;Januar;Mi;Sperrgut 5 Marken
2023-01-27;2023;Januar;Fr;Sperrgut 1 Marke
2023-01-30;2023;Januar;Mo;Sperrgut 1 Marke
2023-02-01;2023;Februar;Mi;Sperrgut 6 Marken
2023-02-02;2023;Februar;Do;Sperrgut 5 Marken
2023-02-03;2023;Februar;Fr;Sperrgut 6 Marken
2023-02-21;2023;Februar;Di;
2023-02-03;2023;Februar;Fr;Sperrgut 2 Marken
2023-02-07;2023;Februar;Di;Sperrgut ohne Marke
2023-02-08;2023;Februar;Mi;Sperrgut 2 Marken
2023-02-09;2023;Februar;Do;Sperrgut ohne Marke
2023-02-13;2023;Februar;Mo;Sperrgut 4 Marken
2023-02-20;2023;Februar;Mo;Sperrgut 5 Marken
2023-02-21;2023;Februar;Di;Sperrgut 3 Marken
2023-02-23;2023;Februar;Do;Sperrgut 3 Marken
2023-02-24;2023;Februar;Fr;Sperrgut 5 Marken
2023-02-24;2023;Februar;Fr;Sperrgut 4 Marken
2023-02-14;2023;Februar;Di;Sperrgut 3 Marken
2023-02-15;2023;Februar;Mi;Sperrgut 1 Marke
2023-02-24;2023;Februar;Fr;Sperrgut 2 Marken
2023-02-01;2023;Februar;Mi;Sperrgut 2 Marken
2023-02-01;2023;Februar;Mi;Sperrgut 1 Marke
2023-02-20;2023;Februar;Mo;Sperrgut > 6 Marken
2023-02-21;2023;Februar;Di;Sperrgut 1 Marke
2023-02-22;2023;Februar;Mi;Sperrgut 5 Marken
2023-02-27;2023;Februar;Mo;Sperrgut 1 Marke
2022-11-18;2022;November;Fr;Sperrgut 1 Marke
2022-11-22;2022;November;Di;Sperrgut 4 Marken
2022-11-22;2022;November;Di;Sperrgut 3 Marken
2022-11-23;2022;November;Mi;Sperrgut 5 Marken
2022-11-24;2022;November;Do;Sperrgut 4 Marken
2022-11-28;2022;November;Mo;Sperrgut 1 Marke
2022-11-28;2022;November;Mo;Sperrgut 3 Marken
2022-11-28;2022;November;Mo;Sperrgut 2 Marken
2022-11-29;2022;November;Di;Sperrgut 2 Marken
2022-12-01;2022;Dezember;Do;Sperrgut 1 Marke
2022-12-07;2022;Dezember;Mi;Sperrgut 2 Marken
2022-12-13;2022;Dezember;Di;Sperrgut ohne Marke
2022-12-19;2022;Dezember;Mo;Sperrgut 3 Marken
2022-12-20;2022;Dezember;Di;Sperrgut ohne Marke
2022-12-29;2022;Dezember;Do;Sperrgut 2 Marken
2022-12-30;2022;Dezember;Fr;Sperrgut 6 Marken
2022-12-02;2022;Dezember;Fr;Sperrgut 5 Marken
2022-12-01;2022;Dezember;Do;Sperrgut 5 Marken
2022-12-02;2022;Dezember;Fr;Sperrgut 2 Marken
2022-12-06;2022;Dezember;Di;Sperrgut 2 Marken
2022-12-06;2022;Dezember;Di;Sperrgut 1 Marke
2022-12-12;2022;Dezember;Mo;Sperrgut 6 Marken
2022-12-13;2022;Dezember;Di;Sperrgut 2 Marken
2022-12-19;2022;Dezember;Mo;Sperrgut 4 Marken
2022-12-20;2022;Dezember;Di;Sperrgut 2 Marken
2022-12-23;2022;Dezember;Fr;Sperrgut 2 Marken
2022-12-28;2022;Dezember;Mi;Sperrgut 2 Marken
2022-12-29;2022;Dezember;Do;Sperrgut 1 Marke
2022-12-29;2022;Dezember;Do;Sperrgut 6 Marken
2022-12-30;2022;Dezember;Fr;Sperrgut 3 Marken
2023-01-17;2023;Januar;Di;Sperrgut 3 Marken
2023-01-19;2023;Januar;Do;Sperrgut 4 Marken
2023-01-09;2023;Januar;Mo;Sperrgut 6 Marken
2023-01-25;2023;Januar;Mi;Sperrgut 1 Marke
2023-01-30;2023;Januar;Mo;Sperrgut 3 Marken
2023-01-31;2023;Januar;Di;Sperrgut ohne Marke
2023-01-04;2023;Januar;Mi;Sperrgut 2 Marken
2023-01-11;2023;Januar;Mi;Sperrgut 5 Marken
2023-01-11;2023;Januar;Mi;Sperrgut 2 Marken
2023-01-16;2023;Januar;Mo;Sperrgut 3 Marken
2023-01-17;2023;Januar;Di;Sperrgut 2 Marken
2023-01-18;2023;Januar;Mi;Sperrgut 4 Marken
2023-01-18;2023;Januar;Mi;Sperrgut ohne Marke
2023-01-02;2023;Januar;Mo;Sperrgut 2 Marken
2023-01-05;2023;Januar;Do;Sperrgut 3 Marken
2023-01-05;2023;Januar;Do;Sperrgut 1 Marke
2023-01-23;2023;Januar;Mo;Sperrgut 3 Marken
2023-01-25;2023;Januar;Mi;Sperrgut 2 Marken
2023-02-01;2023;Februar;Mi;Sperrgut 5 Marken
2023-02-03;2023;Februar;Fr;Sperrgut 5 Marken
2023-02-10;2023;Februar;Fr;Sperrgut 6 Marken
2023-02-23;2023;Februar;Do;Sperrgut 6 Marken
2023-02-02;2023;Februar;Do;Sperrgut 4 Marken
2023-02-06;2023;Februar;Mo;Sperrgut ohne Marke
2023-02-09;2023;Februar;Do;Sperrgut 2 Marken
2023-02-10;2023;Februar;Fr;Sperrgut 5 Marken
2023-02-23;2023;Februar;Do;Sperrgut 4 Marken
2023-02-24;2023;Februar;Fr;Sperrgut 3 Marken
2023-02-07;2023;Februar;Di;Sperrgut 1 Marke
2023-02-08;2023;Februar;Mi;Sperrgut 3 Marken
2023-02-15;2023;Februar;Mi;Sperrgut ohne Marke
2023-02-15;2023;Februar;Mi;Sperrgut 5 Marken
2023-02-16;2023;Februar;Do;Sperrgut 3 Marken
2023-02-16;2023;Februar;Do;Sperrgut 2 Marken
2023-02-02;2023;Februar;Do;Sperrgut 3 Marken
2023-02-02;2023;Februar;Do;Sperrgut 2 Marken
2023-02-28;2023;Februar;Di;Sperrgut 2 Marken
2021-05-27;2021;Mai;Do;Sperrgut 4 Marken
2021-05-28;2021;Mai;Fr;Sperrgut 6 Marken
2021-05-31;2021;Mai;Mo;Sperrgut 4 Marken
2021-05-03;2021;Mai;Mo;Sperrgut 6 Marken
2021-05-04;2021;Mai;Di;Sperrgut 1 Marke
2021-05-05;2021;Mai;Mi;Sperrgut 1 Marke
2021-05-06;2021;Mai;Do;Sperrgut 1 Marke
2021-05-06;2021;Mai;Do;Sperrgut 4 Marken
2021-05-07;2021;Mai;Fr;Sperrgut 1 Marke
2021-05-14;2021;Mai;Fr;Sperrgut 2 Marken
2021-05-18;2021;Mai;Di;Sperrgut 2 Marken
2021-05-20;2021;Mai;Do;Sperrgut 3 Marken
2021-05-26;2021;Mai;Mi;Sperrgut 2 Marken
2021-05-28;2021;Mai;Fr;Sperrgut 3 Marken
2021-06-07;2021;Juni;Mo;Sperrgut 4 Marken
2021-06-15;2021;Juni;Di;Sperrgut 6 Marken
2021-06-22;2021;Juni;Di;Sperrgut 3 Marken
2021-06-17;2021;Juni;Do;Sperrgut > 6 Marken
2021-06-17;2021;Juni;Do;Sperrgut 5 Marken
2021-06-18;2021;Juni;Fr;Sperrgut ohne Marke
2021-06-23;2021;Juni;Mi;Sperrgut ohne Marke
2021-06-24;2021;Juni;Do;Sperrgut ohne Marke
2021-06-25;2021;Juni;Fr;Sperrgut 6 Marken
2021-06-28;2021;Juni;Mo;Sperrgut ohne Marke
2021-06-30;2021;Juni;Mi;Sperrgut > 6 Marken
2021-06-07;2021;Juni;Mo;Sperrgut 2 Marken
2021-06-10;2021;Juni;Do;Sperrgut 3 Marken
2021-06-11;2021;Juni;Fr;Sperrgut 3 Marken
2021-06-14;2021;Juni;Mo;Sperrgut 1 Marke
2021-06-04;2021;Juni;Fr;Sperrgut 4 Marken
2021-06-04;2021;Juni;Fr;Sperrgut 6 Marken
2021-06-04;2021;Juni;Fr;Sperrgut 3 Marken
